price,bed,bath,acre_lot,zip_code,house_size
122000.0,2.0,1.0,0.03,80810,968.0
315000.0,3.0,3.0,21.949764539675066,80340,1966.0
459900.0,4.0,2.0,0.36,86190,2144.0
350000.0,3.0,3.0,21.949764539675066,80600,2063.0
250000.0,4.0,2.0,0.22,80160,1085.0
449745.0,3.0,2.0,0.3,86380,1788.0
349777.0,4.0,2.0,0.22,80100,1662.0
369900.0,3.0,2.0,0.17,86190,1927.0
449900.0,3.0,3.0,21.949764539675066,86190,1851.0
200000.0,3.0,3.0,0.32,80570,2330.0
134900.0,2.0,1.0,21.949764539675066,85200,1000.0
175000.0,3.0,1.0,0.17,80910,1408.0
305500.0,3.0,3.0,0.23,80460,1958.0
249900.0,3.0,2.0,0.23,80460,1595.0
110000.0,2.0,1.0,0.03,86110,899.0
275000.0,3.0,2.0,0.15,86200,1336.0
350000.0,3.0,2.0,21.949764539675066,80570,1488.0
249999.0,3.0,2.0,21.949764539675066,80530,1596.0
309000.0,3.0,2.0,0.16,80100,2328.0
149900.0,2.0,2.0,0.04,80460,1315.0
369900.0,4.0,3.0,0.2,80460,1959.0
387990.0,3.0,3.0,0.07,80160,1500.0
389900.0,4.0,2.0,0.24,86900,1700.0
620000.0,3.0,3.0,0.23,85580,2330.0
349900.0,3.0,3.0,0.15,80460,1727.0
379990.0,3.0,3.0,0.07,80160,1500.0
192000.0,2.0,1.0,0.04,80460,1109.0
488195.0,3.0,3.0,0.05,80550,2471.0
502205.0,3.0,4.0,0.05,80550,2270.0
491195.0,3.0,3.0,0.05,80550,2471.0
125000.0,2.0,1.0,21.949764539675066,80810,968.0
520000.0,5.0,3.0,0.25,80810,3708.0
105000.0,3.0,2.0,0.04,80160,1618.0
269900.0,2.0,3.0,0.04,80750,1886.0
109900.0,3.0,2.0,0.03,86110,1291.0
185000.0,3.0,2.0,0.04,86180,2330.0
139900.0,3.0,2.0,0.05,86180,1088.0
239000.0,3.0,2.0,0.08,86180,1392.0
255000.0,3.0,2.0,0.55,80160,1560.0
399900.0,3.0,3.0,0.26,80430,2101.0
218000.0,2.0,2.0,21.949764539675066,86280,1291.0
465000.0,5.0,3.0,0.28,80160,2468.0
79900.0,3.0,3.0,0.14,86480,2330.0
360000.0,4.0,2.0,0.25,80340,2080.0
349000.0,4.0,2.0,0.23,86280,1824.0
250000.0,4.0,2.0,0.25,80530,1878.0
200000.0,2.0,3.0,0.04,80530,1120.0
109891.0,3.0,2.0,21.949764539675066,80460,1696.0
275000.0,3.0,2.0,0.26,80340,1834.0
149900.0,1.0,1.0,21.949764539675066,80540,1146.0
250000.0,3.0,3.0,21.949764539675066,80340,1651.0
164900.0,4.0,3.0,0.06,86180,1902.0
309999.0,3.0,2.0,0.16,80460,1438.0
450000.0,3.0,2.0,0.26,80750,1736.0
199900.0,3.0,2.0,0.09,80160,1244.0
164500.0,3.0,1.0,0.25,86190,1480.0
350000.0,3.0,2.0,0.23,80750,1804.0
349900.0,3.0,1.0,0.07,85300,1416.0
589000.0,4.0,3.0,1.97,88220,2330.0
999000.0,4.0,3.0,0.7,85500,2330.0
234900.0,2.0,2.0,21.949764539675066,86180,1484.0
299000.0,3.0,3.0,0.06,80090,1633.0
375000.0,2.0,3.0,21.949764539675066,86190,1746.0
293000.0,3.0,2.0,3.24,80540,1449.0
95000.0,4.0,2.0,0.05,86180,2330.0
269000.0,4.0,2.0,0.15,80460,1891.0
275000.0,3.0,2.0,0.12,86180,1368.0
383000.0,3.0,3.0,0.1,88220,2330.0
610000.0,4.0,3.0,1.18,80220,2464.0
399900.0,3.0,3.0,0.15,80360,2496.0
155000.0,2.0,1.0,0.02,86110,1008.0
699000.0,4.0,3.0,1.53,88020,2330.0
299900.0,3.0,2.0,0.5,86100,2080.0
375000.0,3.0,2.0,0.43,88870,2330.0
875000.0,5.0,4.0,1.19,85510,2330.0
350000.0,3.0,3.0,1.43,86190,2330.0
199500.0,3.0,1.0,0.12,86100,1336.0
280000.0,2.0,2.0,0.14,80220,1512.0
225000.0,2.0,1.0,0.14,86100,734.0
220000.0,3.0,3.0,0.23,80460,1958.0
100000.0,4.0,1.0,0.03,86110,2330.0
329900.0,4.0,3.0,1.0,80530,2330.0
250000.0,3.0,4.0,21.949764539675066,80540,1679.0
400000.0,4.0,3.0,0.31,80600,2494.0
339000.0,4.0,2.0,0.23,86380,1943.0
499000.0,3.0,3.0,0.59,80430,2627.0
325000.0,3.0,3.0,0.23,80940,1574.0
338888.0,3.0,2.0,0.23,86100,1216.0
750000.0,4.0,3.0,2.03,88220,2330.0
585000.0,4.0,4.0,0.48,88220,2813.0
138200.0,2.0,1.0,0.25,86180,1186.0
265000.0,2.0,3.0,21.949764539675066,86380,1432.0
114900.0,3.0,2.0,0.03,86110,847.0
275000.0,3.0,2.0,0.05,80480,2330.0
225000.0,2.0,1.0,0.29,86190,840.0
284900.0,3.0,2.0,0.34,86280,1092.0
219900.0,3.0,1.0,0.11,86380,888.0
125000.0,3.0,1.0,0.04,80600,1069.0
207500.0,2.0,2.0,21.949764539675066,86190,1100.0
419000.0,3.0,3.0,0.04,80540,2224.0
499000.0,4.0,3.0,0.34,80430,2746.0
240000.0,3.0,2.0,0.17,80090,1384.0
459900.0,5.0,4.0,0.25,80100,2330.0
369900.0,5.0,3.0,0.33,80530,2422.0
310000.0,3.0,2.0,0.15,86190,1164.0
360000.0,3.0,2.0,21.949764539675066,86480,1600.0
725000.0,4.0,3.0,7.36,88270,3100.0
295000.0,3.0,3.0,12.44,85590,2330.0
599000.0,3.0,3.0,0.15,86910,2903.0
329900.0,2.0,2.0,21.949764539675066,86190,1241.0
920000.0,5.0,3.0,0.15,85400,3180.0
275000.0,2.0,2.0,0.16,80220,1336.0
399900.0,3.0,2.0,8.75,88270,2330.0
200000.0,3.0,2.0,0.36,80210,1500.0
305500.0,3.0,2.0,0.14,86100,1383.0
399900.0,4.0,3.0,0.34,80770,2259.0
465000.0,3.0,2.0,0.53,85500,2330.0
259000.0,3.0,2.0,0.17,80600,1316.0
299900.0,3.0,2.0,0.28,80600,1272.0
107000.0,2.0,1.0,21.949764539675066,80160,976.0
399900.0,4.0,2.0,0.53,86280,1836.0
369900.0,3.0,3.0,21.949764539675066,80570,1716.0
625000.0,4.0,3.0,1.65,80220,2592.0
384950.0,3.0,1.0,0.18,86900,1390.0
675000.0,4.0,4.0,2.2,80530,2756.0
500000.0,4.0,2.0,0.38,86480,2324.0
895000.0,4.0,3.0,1.03,85400,2330.0
75000.0,2.0,1.0,0.05,86090,2330.0
237000.0,3.0,2.0,0.17,80210,1408.0
319000.0,2.0,3.0,0.05,88220,1416.0
285900.0,2.0,2.0,0.04,86900,1496.0
795000.0,4.0,4.0,0.98,80220,3614.0
349900.0,4.0,2.0,0.19,86200,2205.0
379900.0,2.0,2.0,2.3,88220,1248.0
299999.0,3.0,2.0,0.22,80750,1516.0
525000.0,3.0,2.0,2.0,88220,2330.0
524999.0,3.0,4.0,21.949764539675066,85340,2186.0
410000.0,3.0,3.0,0.19,86200,1744.0
569900.0,4.0,4.0,0.43,88220,2480.0
199900.0,1.0,1.0,21.949764539675066,88090,2330.0
450000.0,4.0,3.0,0.12,80160,1913.0
349000.0,3.0,2.0,0.14,86190,1468.0
1150000.0,4.0,4.0,0.8,85500,3539.0
789900.0,4.0,3.0,2.35,85300,2330.0
190000.0,3.0,1.0,0.17,80090,1014.0
165000.0,2.0,2.0,21.949764539675066,80340,1296.0
279000.0,4.0,2.0,0.15,80460,1372.0
99900.0,3.0,2.0,0.03,86110,999.0
330000.0,3.0,2.0,0.23,80160,1790.0
145000.0,2.0,1.0,0.04,85540,1003.0
219900.0,3.0,2.0,0.22,80750,1392.0
229000.0,3.0,2.0,0.15,80460,1582.0
139900.0,5.0,1.0,0.06,86090,1274.0
428000.0,3.0,3.0,21.949764539675066,85340,1936.0
248500.0,3.0,1.0,0.09,86290,1358.0
300000.0,3.0,2.0,1.21,80940,1706.0
499900.0,4.0,2.0,58.66,88250,1812.0
425000.0,3.0,2.0,0.18,85340,1849.0
350000.0,3.0,2.0,0.21,86190,1569.0
295000.0,3.0,2.0,0.25,86280,1134.0
349900.0,4.0,2.0,0.23,80750,1736.0
417000.0,4.0,3.0,0.14,80600,2199.0
685000.0,4.0,3.0,0.7,85500,2200.0
285000.0,3.0,1.0,21.949764539675066,85050,950.0
280000.0,3.0,1.0,0.21,80600,1120.0
1199000.0,5.0,5.0,0.71,80570,3983.0
490000.0,3.0,3.0,2.54,85510,2330.0
255000.0,2.0,3.0,21.949764539675066,86190,1250.0
129000.0,4.0,2.0,0.02,86110,1172.0
499000.0,3.0,3.0,0.93,80090,2330.0
325000.0,4.0,2.0,0.17,80160,1740.0
385000.0,4.0,3.0,0.23,80750,2542.0
215000.0,3.0,2.0,0.06,80750,1191.0
284900.0,3.0,2.0,0.16,86100,1735.0
315000.0,4.0,2.0,0.27,80810,1925.0
250000.0,2.0,2.0,21.949764539675066,80540,1336.0
220000.0,6.0,2.0,0.21,80750,1716.0
500000.0,5.0,4.0,0.27,80770,2525.0
275000.0,2.0,2.0,21.949764539675066,88220,1071.0
439900.0,3.0,2.0,0.17,86900,1929.0
307000.0,4.0,1.0,0.23,86100,1368.0
285000.0,3.0,2.0,1.27,80600,1292.0
328000.0,3.0,2.0,0.18,86100,1568.0
779000.0,5.0,3.0,0.79,85500,2702.0
499000.0,4.0,3.0,0.08,80750,4512.0
155000.0,3.0,1.0,0.26,80940,1129.0
695000.0,2.0,2.0,0.44,85590,1293.0
360000.0,4.0,3.0,0.21,80810,2363.0
139999.0,2.0,1.0,21.949764539675066,80100,1051.0
260000.0,3.0,2.0,0.18,80810,1442.0
124900.0,2.0,1.0,21.949764539675066,80210,700.0
259900.0,3.0,3.0,0.04,86280,1672.0
180000.0,1.0,1.0,0.07,85400,768.0
559000.0,3.0,3.0,2.94,85590,2400.0
979000.0,5.0,4.0,2.34,85600,5053.0
260000.0,2.0,2.0,0.05,88220,1168.0
95000.0,4.0,1.0,0.04,86180,1323.0
259990.0,2.0,1.0,21.949764539675066,85400,1008.0
239000.0,3.0,3.0,7.46,88220,2330.0
585000.0,2.0,3.0,21.949764539675066,88220,2393.0
350000.0,3.0,3.0,0.19,80160,1467.0
279900.0,3.0,1.0,0.23,80940,1104.0
319900.0,3.0,2.0,0.1,86100,1752.0
274900.0,4.0,2.0,21.949764539675066,80750,1638.0
250000.0,4.0,2.0,0.09,86290,1344.0
230000.0,2.0,2.0,21.949764539675066,88220,1020.0
439000.0,4.0,3.0,0.3,86900,2330.0
250000.0,3.0,3.0,0.14,86100,1139.0
325000.0,4.0,2.0,0.3,80810,1670.0
220000.0,2.0,2.0,21.949764539675066,80540,1336.0
399000.0,4.0,1.0,0.27,85340,1792.0
699900.0,4.0,3.0,1.24,88220,2330.0
475000.0,3.0,3.0,0.0,85400,1794.0
620000.0,4.0,3.0,0.43,86480,2734.0
400000.0,3.0,3.0,0.19,80160,1365.0
1295000.0,5.0,5.0,0.48,86910,5264.0
130000.0,4.0,1.0,0.04,80160,1848.0
289900.0,4.0,3.0,0.23,80940,2308.0
260000.0,3.0,2.0,0.14,80600,952.0
239900.0,4.0,2.0,0.25,80460,2515.0
335000.0,2.0,2.0,0.24,86900,1200.0
285000.0,3.0,2.0,0.25,80600,1644.0
28000.0,3.0,3.0,0.13,80540,2330.0
459900.0,3.0,3.0,0.05,86910,1776.0
175000.0,3.0,1.0,0.07,86380,1080.0
650000.0,4.0,3.0,0.78,88010,2897.0
435000.0,3.0,3.0,0.19,80430,2633.0
749999.0,5.0,4.0,0.26,80770,3720.0
265000.0,2.0,2.0,0.28,80940,1522.0
335000.0,3.0,3.0,0.28,80940,2200.0
106000.0,1.0,1.0,0.05,86100,648.0
269900.0,5.0,3.0,0.09,86180,2278.0
349900.0,5.0,3.0,0.28,80810,2428.0
335000.0,4.0,2.0,0.3,80810,1800.0
545000.0,3.0,3.0,0.1,86910,1814.0
639900.0,4.0,3.0,2.5,85600,2704.0
362000.0,3.0,3.0,0.11,86190,2232.0
475000.0,4.0,3.0,0.42,80770,2847.0
299900.0,3.0,3.0,14.06,85250,2330.0
369900.0,3.0,1.0,0.25,86900,1664.0
595000.0,4.0,3.0,0.35,86480,2776.0
2475.0,2.0,2.0,10.0,86480,1500.0
284900.0,3.0,3.0,0.05,80100,2320.0
224995.0,4.0,2.0,0.26,80100,2251.0
319000.0,3.0,4.0,0.06,80750,1926.0
299999.0,2.0,2.0,0.06,88090,2330.0
655000.0,3.0,3.0,0.12,86910,2450.0
235000.0,3.0,1.0,0.11,80210,1144.0
600000.0,4.0,3.0,1.0,85510,2330.0
239000.0,3.0,2.0,0.18,85540,2330.0
360000.0,2.0,2.0,0.14,86900,1563.0
725000.0,4.0,5.0,0.89,80530,3865.0
369900.0,2.0,2.0,0.23,86380,1316.0
545000.0,3.0,3.0,0.07,86910,1848.0
819900.0,5.0,4.0,3.11,88670,4372.0
629900.0,4.0,4.0,0.29,80430,3115.0
623951.5944776166,3.0,3.0,21.949764539675066,80810,1500.0
1500000.0,5.0,2.0,50.87,85340,2465.0
595000.0,4.0,2.0,21.949764539675066,86480,2330.0
1599000.0,6.0,6.0,21.949764539675066,85120,6499.0
250000.0,3.0,3.0,0.19,80810,1854.0
280000.0,3.0,2.0,0.21,80910,2070.0
279000.0,2.0,2.0,0.05,86290,1120.0
180000.0,2.0,1.0,0.01,85050,1120.0
275000.0,5.0,2.0,0.16,80460,2160.0
289900.0,4.0,3.0,21.949764539675066,80540,1848.0
285000.0,3.0,1.0,0.11,86100,2330.0
179900.0,2.0,1.0,0.04,85540,1152.0
489500.0,3.0,3.0,0.47,80750,1828.0
372000.0,3.0,2.0,0.15,86190,1674.0
369900.0,3.0,2.0,0.23,86380,1161.0
99000.0,3.0,1.0,0.03,86090,1220.0
839000.0,4.0,3.0,0.78,85500,3010.0
1165000.0,5.0,4.0,0.8,85500,3365.0
870000.0,4.0,3.0,1.39,85400,2480.0
545000.0,3.0,3.0,21.949764539675066,86900,2491.0
535000.0,3.0,3.0,21.949764539675066,86900,2471.0
485000.0,3.0,3.0,21.949764539675066,86900,2466.0
475000.0,3.0,3.0,21.949764539675066,86900,2420.0
269900.0,3.0,3.0,0.04,80530,1508.0
479999.0,6.0,4.0,0.1,86100,2500.0
205000.0,3.0,2.0,0.15,80460,1505.0
94900.0,4.0,1.0,0.05,86180,1258.0
215000.0,2.0,2.0,0.01,86190,2330.0
365000.0,3.0,3.0,0.1,88220,1720.0
230000.0,3.0,2.0,0.15,80460,1843.0
359900.0,2.0,2.0,0.07,86900,1538.0
285000.0,3.0,1.0,0.16,86900,1100.0
239000.0,2.0,2.0,21.949764539675066,80530,1297.0
605000.0,4.0,4.0,0.4,80430,3206.0
623951.5944776166,3.0,3.0,21.949764539675066,80600,2208.0
250000.0,4.0,2.0,0.22,80750,1354.0
864900.0,3.0,3.0,0.56,80570,3090.0
159900.0,1.0,1.0,21.949764539675066,85120,865.0
674900.0,3.0,3.0,0.81,85120,2153.0
155000.0,3.0,3.0,0.88,80570,2330.0
75180.0,2.0,1.0,21.949764539675066,80750,866.0
105000.0,2.0,2.0,21.949764539675066,80810,1344.0
269000.0,3.0,1.0,0.11,86180,1252.0
219000.0,3.0,2.0,0.06,85540,1486.0
359000.0,5.0,3.0,0.26,86380,2504.0
269900.0,3.0,3.0,0.05,80530,1652.0
185000.0,3.0,2.0,0.06,86290,1296.0
369000.0,4.0,2.0,0.38,86900,1710.0
269900.0,3.0,1.0,0.11,86380,1069.0
1250000.0,5.0,6.0,0.53,80570,5510.0
249900.0,2.0,1.0,0.22,86100,904.0
385000.0,5.0,2.0,0.15,80460,2375.0
369900.0,5.0,3.0,0.15,80460,2086.0
829000.0,4.0,3.0,0.15,80550,3402.0
585000.0,4.0,3.0,0.34,80360,2669.0
310000.0,3.0,2.0,0.19,85050,996.0
749900.0,5.0,4.0,1.24,85500,2989.0
424900.0,3.0,2.0,0.23,80550,1964.0
459900.0,4.0,3.0,0.25,80750,2276.0
189900.0,3.0,1.0,2.39,80600,959.0
99900.0,2.0,2.0,0.04,86380,2330.0
449990.0,6.0,3.0,21.949764539675066,80090,2874.0
385000.0,3.0,3.0,8.24,88270,1956.0
59900.0,4.0,1.0,0.04,86180,1706.0
339000.0,3.0,3.0,0.11,80540,1894.0
164990.0,4.0,2.0,0.15,80460,1624.0
189900.0,3.0,1.0,0.06,80600,1033.0
149000.0,2.0,2.0,0.04,80460,1350.0
135000.0,3.0,2.0,0.05,86110,1428.0
150000.0,3.0,3.0,0.05,86110,1432.0
210000.0,2.0,2.0,21.949764539675066,86190,1236.0
249900.0,3.0,3.0,0.05,80530,1552.0
335000.0,4.0,3.0,0.15,80460,2316.0
349900.0,2.0,2.0,0.11,80540,1399.0
319000.0,3.0,2.0,0.1,86100,1436.0
239900.0,2.0,2.0,21.949764539675066,86480,1096.0
285000.0,3.0,2.0,0.24,80460,2330.0
920000.0,4.0,3.0,3.65,85400,2874.0
195000.0,2.0,1.0,0.06,86480,514.0
67500.0,3.0,1.0,0.04,86180,1422.0
369000.0,4.0,2.0,0.34,86900,1960.0
499000.0,4.0,3.0,0.68,85600,3068.0
225900.0,4.0,2.0,0.15,80460,2023.0
225000.0,3.0,1.0,0.19,80480,960.0
350000.0,3.0,2.0,0.32,86380,1820.0
300000.0,3.0,2.0,0.14,80160,1694.0
179777.0,3.0,1.0,0.09,86180,1382.0
229900.0,4.0,1.0,0.11,86100,1224.0
320000.0,4.0,2.0,0.25,80530,2014.0
1175000.0,3.0,3.0,6.5,88220,2712.0
385000.0,3.0,2.0,0.25,80530,1743.0
449000.0,4.0,3.0,0.68,80770,2093.0
950000.0,4.0,3.0,0.87,85400,2330.0
255000.0,3.0,1.0,0.14,86100,1248.0
320000.0,4.0,2.0,0.72,88220,2330.0
249900.0,2.0,1.0,2.59,80810,1406.0
239000.0,4.0,2.0,0.17,80360,1152.0
160000.0,3.0,2.0,21.949764539675066,80540,1269.0
250000.0,3.0,1.0,0.34,80550,912.0
225000.0,3.0,3.0,0.06,80600,1408.0
640000.0,1.0,3.0,0.2,86380,6069.0
874900.0,4.0,3.0,2.73,85600,3300.0
225000.0,3.0,1.0,0.09,80160,1376.0
74995.0,2.0,2.0,0.04,86180,1248.0
129000.0,5.0,1.0,0.04,86180,1376.0
234900.0,3.0,1.0,0.27,85050,1084.0
112000.0,3.0,1.0,0.13,80600,1080.0
385000.0,5.0,3.0,0.25,80460,2560.0
300000.0,4.0,2.0,21.949764539675066,80520,1337.0
172500.0,3.0,1.0,0.09,86380,1203.0
799000.0,4.0,3.0,21.949764539675066,80480,3211.0
454650.0,2.0,3.0,0.01,85400,1874.0
497000.0,3.0,3.0,21.949764539675066,85340,2080.0
225000.0,2.0,2.0,21.949764539675066,86180,1446.0
359999.0,3.0,3.0,21.949764539675066,85180,1944.0
130000.0,3.0,2.0,0.04,80160,1448.0
410000.0,6.0,4.0,0.17,86180,3404.0
259900.0,3.0,2.0,0.1,85180,1349.0
189000.0,2.0,1.0,0.04,86110,1374.0
209900.0,2.0,1.0,0.12,86190,864.0
175000.0,5.0,2.0,0.04,86090,1673.0
274900.0,5.0,3.0,0.07,86290,3671.0
184900.0,2.0,2.0,21.949764539675066,80540,1171.0
175000.0,2.0,1.0,21.949764539675066,80540,928.0
214000.0,3.0,2.0,0.07,80530,1356.0
279900.0,2.0,1.0,0.33,86480,1264.0
924900.0,4.0,5.0,3.0,88670,2330.0
119000.0,1.0,1.0,0.05,80750,828.0
350000.0,4.0,3.0,0.34,86280,1588.0
640000.0,4.0,4.0,0.23,80550,2300.0
171900.0,3.0,2.0,0.05,80750,1009.0
150000.0,3.0,2.0,0.1,86180,1388.0
340000.0,4.0,3.0,0.26,80160,2118.0
189000.0,3.0,3.0,0.13,85050,1840.0
335000.0,4.0,3.0,0.22,80260,1771.0
149999.0,4.0,2.0,0.2,80600,2240.0
225000.0,4.0,1.0,21.949764539675066,86180,1426.0
415000.0,4.0,2.0,0.59,88220,2330.0
575000.0,3.0,5.0,4.61,85510,2330.0
175000.0,2.0,1.0,21.949764539675066,80540,1008.0
199500.0,2.0,2.0,0.06,86480,1205.0
295000.0,4.0,2.0,0.15,80460,1768.0
244500.0,3.0,2.0,0.14,86100,1134.0
325000.0,4.0,3.0,0.15,80460,1797.0
300000.0,2.0,2.0,21.949764539675066,85360,1126.0
449900.0,3.0,2.0,0.48,80570,1906.0
264900.0,3.0,3.0,0.05,80480,1540.0
299900.0,3.0,2.0,0.17,80160,1480.0
600000.0,5.0,5.0,2.46,80540,3816.0
749900.0,4.0,5.0,0.51,80540,4746.0
490000.0,2.0,3.0,0.04,85340,1828.0
344900.0,4.0,3.0,0.15,80460,1797.0
220000.0,3.0,2.0,0.5,85600,1816.0
159500.0,2.0,2.0,0.26,80360,900.0
749900.0,4.0,5.0,1.55,88020,4300.0
175000.0,2.0,2.0,21.949764539675066,80540,1215.0
225000.0,3.0,2.0,21.949764539675066,80940,1602.0
329900.0,3.0,2.0,0.2,86180,1368.0
289000.0,2.0,2.0,21.949764539675066,86480,1600.0
125000.0,3.0,3.0,0.22,80570,2330.0
389900.0,3.0,3.0,21.949764539675066,80770,1770.0
381990.0,3.0,3.0,21.949764539675066,80160,1500.0
650000.0,4.0,3.0,21.949764539675066,85500,2094.0
469000.0,4.0,2.0,9.32,85250,2080.0
645000.0,4.0,4.0,3.14,88010,2330.0
1585000.0,5.0,5.0,0.42,80570,7140.0
325000.0,3.0,2.0,0.15,80460,2051.0
279000.0,4.0,2.0,0.19,80460,2330.0
134900.0,3.0,1.0,0.06,86110,1360.0
364990.0,4.0,3.0,0.15,80460,1909.0
775000.0,3.0,3.0,0.13,85300,1772.0
375000.0,5.0,3.0,0.25,80460,3110.0
265000.0,4.0,2.0,0.05,85050,1652.0
89900.0,3.0,2.0,0.05,86100,1278.0
142000.0,2.0,2.0,21.949764539675066,80100,1307.0
325000.0,3.0,2.0,21.949764539675066,80460,2092.0
440000.0,4.0,3.0,0.54,80550,2516.0
348900.0,4.0,2.0,0.29,86100,1876.0
499900.0,4.0,3.0,0.14,85050,2274.0
999000.0,4.0,3.0,5.17,85340,2330.0
360000.0,5.0,1.0,0.15,80460,1978.0
1700000.0,6.0,5.0,0.6,80570,5722.0
425000.0,4.0,4.0,0.37,80340,2176.0
99999.0,3.0,1.0,0.02,86110,994.0
1200000.0,5.0,5.0,0.81,85500,4389.0
350000.0,4.0,1.0,0.25,86900,1222.0
599900.0,4.0,5.0,0.14,80540,2939.0
159900.0,4.0,3.0,0.03,86110,1239.0
399900.0,3.0,3.0,0.28,80570,1408.0
399900.0,4.0,2.0,0.21,80530,2092.0
299900.0,3.0,3.0,0.15,80460,2072.0
414900.0,3.0,3.0,21.949764539675066,80530,2216.0
100000.0,2.0,1.0,0.05,86290,1390.0
311000.0,3.0,2.0,0.22,80750,2188.0
389000.0,3.0,3.0,0.14,80160,1895.0
95000.0,3.0,1.0,0.05,80750,1200.0
499000.0,5.0,3.0,0.48,86280,2808.0
470000.0,5.0,3.0,0.34,85540,2912.0
139000.0,2.0,2.0,21.949764539675066,80600,1319.0
163000.0,3.0,2.0,21.949764539675066,80600,1736.0
259900.0,6.0,2.0,0.22,80160,2552.0
410000.0,3.0,3.0,0.27,80160,2208.0
259900.0,3.0,3.0,0.15,80460,2000.0
1050000.0,4.0,4.0,0.73,80570,3623.0
40999.0,3.0,1.0,0.05,86090,2545.0
465000.0,3.0,3.0,1.0,88010,2330.0
550000.0,2.0,3.0,0.4,86900,1528.0
180000.0,2.0,1.0,21.949764539675066,86480,1008.0
1299000.0,4.0,4.0,1.01,85580,2330.0
360000.0,4.0,3.0,0.27,80090,2120.0
350000.0,4.0,3.0,0.15,80460,2070.0
569999.0,3.0,3.0,21.949764539675066,85340,2330.0
245000.0,3.0,1.0,21.949764539675066,80160,1308.0
172900.0,2.0,1.0,21.949764539675066,86900,1000.0
619999.0,4.0,3.0,0.93,85150,2340.0
375000.0,3.0,3.0,0.46,80550,2058.0
325000.0,4.0,2.0,0.18,86380,1584.0
399000.0,4.0,3.0,0.57,85050,1992.0
290000.0,3.0,2.0,0.15,80460,1684.0
410000.0,4.0,3.0,0.53,80750,2419.0
280000.0,3.0,3.0,0.29,80770,1552.0
375000.0,3.0,3.0,21.949764539675066,80480,1758.0
425000.0,3.0,3.0,21.949764539675066,85340,1908.0
525000.0,4.0,3.0,0.37,80430,2562.0
450000.0,4.0,3.0,0.25,80530,2170.0
379900.0,3.0,2.0,0.17,86190,1564.0
144890.0,2.0,2.0,21.949764539675066,80810,1680.0
179000.0,2.0,2.0,21.949764539675066,80430,1615.0
295000.0,3.0,2.0,0.17,86190,1440.0
230000.0,3.0,2.0,0.09,80160,1248.0
145000.0,3.0,2.0,0.05,86100,1442.0
275000.0,4.0,2.0,0.46,80360,1441.0
499900.0,3.0,3.0,0.11,88220,2316.0
485000.0,4.0,3.0,1.5,85510,2330.0
485000.0,4.0,3.0,0.69,88220,2330.0
135000.0,3.0,2.0,0.1,80750,1176.0
164900.0,1.0,1.0,21.949764539675066,85120,865.0
379900.0,2.0,2.0,0.46,80530,1950.0
239000.0,2.0,2.0,21.949764539675066,86480,1068.0
299900.0,5.0,2.0,0.16,80540,2100.0
454000.0,3.0,3.0,0.14,80540,1947.0
419000.0,4.0,2.0,0.23,80750,1736.0
389900.0,3.0,2.0,0.18,86900,1713.0
490000.0,5.0,3.0,0.25,80530,2169.0
249900.0,4.0,1.0,1.24,80530,1196.0
159900.0,2.0,2.0,21.949764539675066,80430,1220.0
185000.0,3.0,3.0,0.08,80430,1296.0
595000.0,4.0,3.0,0.41,80530,3803.0
341000.0,5.0,3.0,0.32,86100,2214.0
589900.0,4.0,3.0,1.33,88220,2330.0
699900.0,4.0,3.0,1.28,88670,3800.0
400000.0,5.0,3.0,0.15,80810,2200.0
299900.0,3.0,1.0,21.949764539675066,86380,1166.0
590000.0,4.0,3.0,0.48,80570,2600.0
425000.0,4.0,3.0,0.59,80550,2028.0
439900.0,4.0,3.0,0.22,88220,2022.0
730000.0,4.0,4.0,21.949764539675066,80570,2680.0
999900.0,4.0,4.0,0.81,85500,3375.0
195000.0,2.0,1.0,21.949764539675066,80540,960.0
255000.0,3.0,2.0,0.16,80460,1322.0
299900.0,3.0,2.0,0.21,80100,1520.0
449900.0,3.0,3.0,0.36,80430,2286.0
323000.0,3.0,3.0,21.949764539675066,80540,2076.0
359999.0,3.0,2.0,0.4,80750,1825.0
325000.0,3.0,2.0,0.24,80750,1552.0
850000.0,4.0,3.0,0.86,85500,2560.0
390000.0,3.0,4.0,21.949764539675066,80530,2042.0
315000.0,3.0,3.0,21.949764539675066,80210,1752.0
349000.0,4.0,2.0,0.29,80260,2396.0
99000.0,1.0,1.0,0.09,80210,412.0
310000.0,3.0,2.0,0.26,80810,1917.0
314900.0,4.0,3.0,0.49,80910,1854.0
185000.0,2.0,2.0,21.949764539675066,80770,1376.0
259900.0,3.0,2.0,21.949764539675066,80460,1468.0
451000.0,4.0,3.0,0.29,80160,2085.0
425000.0,3.0,3.0,0.16,80600,2243.0
210000.0,2.0,2.0,21.949764539675066,80540,1220.0
595000.0,3.0,3.0,0.15,88220,2668.0
199999.0,4.0,1.0,0.05,86290,1497.0
410000.0,3.0,3.0,0.08,86480,2330.0
675000.0,4.0,3.0,0.82,80550,2776.0
365000.0,4.0,3.0,0.15,80460,2070.0
369000.0,4.0,3.0,0.15,80460,1875.0
460000.0,4.0,3.0,0.3,86190,2032.0
360000.0,4.0,2.0,0.23,80750,1979.0
925000.0,2.0,3.0,21.949764539675066,85400,2330.0
949900.0,5.0,3.0,0.15,85400,3414.0
109900.0,1.0,1.0,21.949764539675066,80750,456.0
