price,bed,bath,acre_lot,state,zip_code,house_size
289000.0,3.0,3.0,0.2,New Jersey,87230,2330.0
289000.0,3.0,3.0,0.29,New Jersey,87230,2330.0
289000.0,3.0,3.0,0.27,New Jersey,87230,2330.0
295000.0,3.0,2.0,0.11,New Jersey,77480,2330.0
335000.0,3.0,1.0,0.11,New Jersey,77480,2330.0
409900.0,3.0,3.0,0.11,New Jersey,77340,1397.0
625000.0,3.0,3.0,21.949764539675066,New Jersey,77260,2204.0
425000.0,3.0,3.0,21.949764539675066,New Jersey,85270,2330.0
499000.0,3.0,3.0,1.54,New Jersey,77330,2330.0
825000.0,5.0,3.0,1.11,New Jersey,77280,2330.0
750000.0,4.0,4.0,0.26,New Jersey,77330,2330.0
325000.0,2.0,2.0,0.01,New Jersey,77280,1293.0
499000.0,4.0,2.0,0.11,New Jersey,77340,1840.0
440000.0,3.0,2.0,0.15,New Jersey,85270,2330.0
910000.0,4.0,3.0,3.6,New Jersey,85270,2416.0
420000.0,3.0,2.0,0.11,New Jersey,77340,2330.0
535000.0,5.0,2.0,0.5,New Jersey,77260,2465.0
1099999.0,5.0,5.0,1.84,New Jersey,77280,4800.0
850000.0,4.0,4.0,0.97,New Jersey,77330,2330.0
949000.0,4.0,3.0,0.95,New Jersey,77330,2330.0
685000.0,3.0,3.0,21.949764539675066,New Jersey,77260,2204.0
349900.0,3.0,1.0,0.92,New Jersey,77280,2330.0
329000.0,3.0,1.0,0.11,New Jersey,77340,1190.0
719999.0,3.0,4.0,0.26,New Jersey,85270,4135.0
439000.0,3.0,2.0,0.17,New Jersey,87230,2330.0
163000.0,1.0,1.0,0.01,New Jersey,77340,2330.0
599000.0,4.0,3.0,21.949764539675066,New Jersey,77460,2330.0
549900.0,4.0,3.0,0.22,New Jersey,77300,2330.0
949000.0,4.0,4.0,0.99,New Jersey,77330,3941.0
689000.0,4.0,3.0,0.17,New Jersey,77580,2712.0
790000.0,5.0,4.0,0.46,New Jersey,77260,2330.0
649999.0,4.0,2.0,1.03,New Jersey,77330,2330.0
249000.0,2.0,1.0,21.949764539675066,New Jersey,77340,2330.0
300000.0,2.0,2.0,21.949764539675066,New Jersey,77280,1138.0
379900.0,2.0,2.0,0.02,New Jersey,77280,2330.0
900000.0,4.0,4.0,3.3,New Jersey,77510,3500.0
312000.0,2.0,2.0,0.06,New Jersey,77580,1184.0
330000.0,3.0,2.0,0.11,New Jersey,77340,2330.0
650000.0,3.0,3.0,0.34,New Jersey,77300,1756.0
355000.0,2.0,2.0,0.04,New Jersey,77480,1510.0
675000.0,3.0,3.0,1.05,New Jersey,77330,1800.0
375000.0,3.0,3.0,21.949764539675066,New Jersey,85270,2330.0
299900.0,2.0,2.0,0.06,New Jersey,77340,2330.0
625000.0,3.0,3.0,1.15,New Jersey,85270,1675.0
949000.0,6.0,4.0,0.62,New Jersey,77480,4300.0
399000.0,2.0,2.0,0.12,New Jersey,77280,1409.0
1699000.0,5.0,5.0,0.18,New Jersey,87380,3600.0
825000.0,5.0,4.0,0.46,New Jersey,77260,3052.0
348000.0,3.0,1.0,0.11,New Jersey,77340,2330.0
429000.0,3.0,2.0,21.949764539675066,New Jersey,77340,2330.0
479085.0,3.0,2.0,0.19,New Jersey,85270,2330.0
864999.0,3.0,3.0,0.16,New Jersey,77280,2680.0
1195000.0,5.0,4.0,1.12,New Jersey,77330,4000.0
20000.0,3.0,1.0,0.03,New Jersey,77340,2330.0
275000.0,3.0,2.0,0.17,New Jersey,77340,2330.0
315000.0,2.0,2.0,0.11,New Jersey,87240,2330.0
355000.0,3.0,3.0,21.949764539675066,New Jersey,85270,1730.0
425000.0,4.0,1.0,0.4,New Jersey,77340,1382.0
359900.0,3.0,1.0,0.17,New Jersey,87240,2330.0
759000.0,4.0,3.0,0.46,New Jersey,85270,2518.0
899900.0,5.0,3.0,0.46,New Jersey,77510,3436.0
400000.0,3.0,1.0,0.33,New Jersey,87240,1312.0
529000.0,4.0,3.0,0.28,New Jersey,77300,2330.0
459900.0,3.0,2.0,21.949764539675066,New Jersey,77310,2330.0
799000.0,4.0,3.0,0.46,New Jersey,85270,2330.0
525000.0,3.0,2.0,0.17,New Jersey,85270,2600.0
689000.0,4.0,4.0,0.67,New Jersey,77260,2330.0
999000.0,5.0,4.0,1.31,New Jersey,85270,4059.0
860000.0,4.0,3.0,0.29,New Jersey,85270,2330.0
150000.0,3.0,3.0,0.14,New Jersey,77340,2330.0
699000.0,4.0,3.0,21.949764539675066,New Jersey,85270,2330.0
375000.0,3.0,1.0,0.17,New Jersey,87230,1360.0
599000.0,3.0,2.0,1.82,New Jersey,85270,2330.0
699900.0,4.0,2.0,0.11,New Jersey,77460,2330.0
625000.0,3.0,3.0,21.949764539675066,New Jersey,77260,2330.0
595000.0,4.0,3.0,0.36,New Jersey,77480,1892.0
265000.0,2.0,2.0,0.01,New Jersey,77280,2330.0
675000.0,4.0,4.0,0.62,New Jersey,77280,2786.0
769000.0,4.0,3.0,0.23,New Jersey,77580,2800.0
349000.0,2.0,2.0,0.18,New Jersey,77580,2330.0
780000.0,4.0,3.0,1.05,New Jersey,85270,3242.0
849000.0,5.0,3.0,0.46,New Jersey,77260,2330.0
859000.0,4.0,3.0,0.54,New Jersey,77480,2716.0
465000.0,2.0,3.0,0.02,New Jersey,77330,2330.0
690000.0,4.0,3.0,0.38,New Jersey,77510,2330.0
649000.0,3.0,2.0,1.02,New Jersey,77330,2330.0
479000.0,3.0,2.0,1.01,New Jersey,85270,2330.0
489900.0,3.0,3.0,0.24,New Jersey,77330,2330.0
280000.0,4.0,2.0,0.06,New Jersey,77340,2330.0
778299.0,3.0,4.0,21.949764539675066,New Jersey,77480,2369.0
524900.0,3.0,2.0,0.23,New Jersey,77580,2330.0
679664.0,4.0,4.0,21.949764539675066,New Jersey,77480,2512.0
681980.0,4.0,4.0,21.949764539675066,New Jersey,77480,2512.0
659542.0,4.0,4.0,21.949764539675066,New Jersey,77480,2369.0
690486.0,3.0,4.0,21.949764539675066,New Jersey,77480,2607.0
715633.0,3.0,4.0,21.949764539675066,New Jersey,77480,2607.0
369900.0,3.0,1.0,0.11,New Jersey,77340,2330.0
549000.0,3.0,2.0,21.949764539675066,New Jersey,85270,2376.0
925000.0,3.0,3.0,1.08,New Jersey,77330,2330.0
649999.0,4.0,2.0,6.62,New Jersey,77280,2330.0
279900.0,2.0,3.0,0.3,New Jersey,85270,2330.0
675000.0,4.0,3.0,0.57,New Jersey,77280,2330.0
1995000.0,4.0,3.0,0.29,New Jersey,87380,2312.0
175000.0,4.0,2.0,0.06,New Jersey,77340,2330.0
424900.0,4.0,2.0,0.11,New Jersey,77480,2330.0
1199999.0,4.0,4.0,0.55,New Jersey,85270,3123.0
399900.0,3.0,2.0,0.08,New Jersey,77480,2330.0
879000.0,4.0,3.0,0.51,New Jersey,85270,2330.0
839900.0,5.0,4.0,0.26,New Jersey,77330,3343.0
549000.0,5.0,4.0,0.2,New Jersey,77480,2397.0
549900.0,3.0,2.0,21.949764539675066,New Jersey,77580,2330.0
259000.0,2.0,1.0,0.04,New Jersey,77340,1012.0
224999.0,2.0,1.0,0.17,New Jersey,87230,792.0
415000.0,2.0,2.0,0.12,New Jersey,77280,1409.0
299888.0,3.0,2.0,0.11,New Jersey,77340,1920.0
329900.0,3.0,1.0,0.76,New Jersey,77260,1100.0
385000.0,3.0,3.0,0.05,New Jersey,77260,1681.0
799000.0,4.0,3.0,0.36,New Jersey,77260,2330.0
725000.0,4.0,3.0,0.76,New Jersey,77480,2282.0
464900.0,3.0,3.0,21.949764539675066,New Jersey,85270,3140.0
824900.0,5.0,4.0,0.49,New Jersey,77480,3951.0
349900.0,3.0,1.0,0.17,New Jersey,77480,2330.0
379000.0,3.0,2.0,0.14,New Jersey,77480,2330.0
159000.0,1.0,1.0,0.01,New Jersey,77280,769.0
849999.0,4.0,3.0,0.74,New Jersey,85270,3095.0
525000.0,3.0,3.0,21.949764539675066,New Jersey,77580,2136.0
639000.0,5.0,3.0,0.15,New Jersey,77280,2330.0
950000.0,5.0,4.0,0.75,New Jersey,77280,3203.0
200000.0,2.0,1.0,0.08,New Jersey,77480,2330.0
450000.0,3.0,2.0,0.23,New Jersey,77480,1498.0
374900.0,2.0,3.0,0.04,New Jersey,77480,2330.0
899000.0,5.0,3.0,1.03,New Jersey,77280,3717.0
649900.0,4.0,3.0,0.83,New Jersey,77260,2330.0
689000.0,4.0,3.0,0.46,New Jersey,77260,2330.0
690000.0,4.0,4.0,0.41,New Jersey,77510,2330.0
255000.0,2.0,1.0,0.06,New Jersey,77340,2330.0
400000.0,1.0,3.0,0.12,New Jersey,77280,1586.0
380000.0,3.0,3.0,0.14,New Jersey,77330,1411.0
395000.0,3.0,3.0,0.02,New Jersey,77280,1510.0
259900.0,2.0,1.0,0.01,New Jersey,77470,2330.0
269500.0,2.0,3.0,0.3,New Jersey,85270,2330.0
369900.0,2.0,3.0,0.08,New Jersey,77280,2330.0
699000.0,6.0,4.0,0.57,New Jersey,77280,3148.0
199000.0,3.0,3.0,0.14,New Jersey,77340,2330.0
274900.0,3.0,2.0,0.14,New Jersey,77350,2330.0
415000.0,2.0,3.0,0.08,New Jersey,77280,2330.0
575000.0,4.0,3.0,0.6,New Jersey,77280,2330.0
209900.0,3.0,2.0,0.06,New Jersey,77340,2330.0
735000.0,3.0,4.0,21.949764539675066,New Jersey,77330,2358.0
349900.0,3.0,2.0,0.04,New Jersey,77340,2330.0
594000.0,4.0,2.0,0.39,New Jersey,77480,1924.0
629000.0,3.0,4.0,0.26,New Jersey,85270,2330.0
459000.0,3.0,2.0,0.13,New Jersey,85270,2300.0
599000.0,4.0,3.0,0.11,New Jersey,77340,2800.0
379000.0,3.0,3.0,0.07,New Jersey,77480,2330.0
869900.0,4.0,4.0,21.949764539675066,New Jersey,77260,2749.0
1395900.0,4.0,4.0,0.83,New Jersey,77330,3500.0
525000.0,4.0,2.0,0.3,New Jersey,77480,2330.0
439900.0,3.0,2.0,21.949764539675066,New Jersey,77350,2330.0
1350000.0,5.0,4.0,0.13,New Jersey,87380,2532.0
799999.0,3.0,4.0,0.05,New Jersey,77330,2358.0
299000.0,2.0,2.0,0.01,New Jersey,77280,2330.0
305000.0,2.0,1.0,0.11,New Jersey,77340,1232.0
375000.0,3.0,1.0,0.18,New Jersey,77350,1050.0
899900.0,6.0,5.0,0.46,New Jersey,77260,3706.0
273500.0,2.0,2.0,21.949764539675066,New Jersey,77280,2330.0
399000.0,3.0,2.0,0.14,New Jersey,77280,2330.0
899900.0,4.0,3.0,0.5,New Jersey,77480,3000.0
595000.0,4.0,2.0,0.61,New Jersey,77480,2136.0
714000.0,5.0,4.0,0.45,New Jersey,77260,2330.0
850000.0,4.0,3.0,0.47,New Jersey,77260,2330.0
1899000.0,4.0,4.0,21.949764539675066,New Jersey,77600,2330.0
205000.0,2.0,1.0,0.06,New Jersey,77480,1052.0
440000.0,4.0,2.0,0.51,New Jersey,77480,1594.0
395000.0,3.0,3.0,0.02,New Jersey,77280,1718.0
279999.0,2.0,1.0,0.11,New Jersey,87230,2330.0
384900.0,3.0,3.0,0.02,New Jersey,77280,1636.0
695000.0,4.0,3.0,2.09,New Jersey,77260,2330.0
500000.0,2.0,2.0,0.22,New Jersey,85270,1900.0
64900.0,2.0,1.0,21.949764539675066,New Jersey,85270,2330.0
50000.0,2.0,2.0,0.11,New Jersey,85270,1032.0
940000.0,5.0,4.0,0.83,New Jersey,77260,3228.0
499000.0,3.0,2.0,0.28,New Jersey,85270,2449.0
245000.0,4.0,2.0,0.12,New Jersey,77480,1627.0
975000.0,4.0,2.0,0.16,New Jersey,87380,2330.0
345000.0,1.0,2.0,0.2,New Jersey,77350,2330.0
825000.0,5.0,3.0,0.46,New Jersey,77260,3157.0
629000.0,2.0,2.0,0.11,New Jersey,77280,2244.0
339000.0,3.0,3.0,0.11,New Jersey,77480,2330.0
179900.0,1.0,1.0,0.01,New Jersey,77280,2330.0
400000.0,2.0,2.0,0.11,New Jersey,87230,2330.0
1999999.0,5.0,5.0,1.93,New Jersey,77600,3800.0
140000.0,2.0,2.0,0.11,New Jersey,85270,1248.0
350000.0,3.0,2.0,0.46,New Jersey,77580,2330.0
499900.0,4.0,3.0,0.58,New Jersey,77280,2232.0
549000.0,3.0,3.0,0.03,New Jersey,77330,2330.0
295000.0,2.0,2.0,0.01,New Jersey,77280,2330.0
1259000.0,3.0,2.0,5.72,New Jersey,85270,2330.0
1200000.0,4.0,3.0,2.0,New Jersey,77330,4010.0
650000.0,4.0,2.0,0.81,New Jersey,77480,2330.0
999999.0,4.0,4.0,21.949764539675066,New Jersey,85270,2330.0
999900.0,4.0,3.0,0.48,New Jersey,85270,2330.0
1399000.0,5.0,4.0,0.74,New Jersey,77480,4000.0
189000.0,3.0,1.0,0.11,New Jersey,77480,2330.0
179900.0,1.0,1.0,0.06,New Jersey,77340,740.0
539900.0,4.0,2.0,0.29,New Jersey,77480,2330.0
749900.0,5.0,3.0,0.94,New Jersey,77280,2700.0
1150000.0,5.0,4.0,1.34,New Jersey,77330,3750.0
799000.0,4.0,2.0,0.12,New Jersey,87230,2328.0
629000.0,3.0,3.0,21.949764539675066,New Jersey,77260,2330.0
255000.0,2.0,1.0,0.1,New Jersey,77480,2330.0
575000.0,3.0,2.0,0.15,New Jersey,85270,2668.0
497000.0,3.0,2.0,3.29,New Jersey,85270,2330.0
469900.0,3.0,3.0,0.3,New Jersey,85270,3000.0
1099999.0,5.0,3.0,0.46,New Jersey,85270,3300.0
305000.0,2.0,2.0,0.01,New Jersey,77260,1051.0
650000.0,6.0,2.0,0.96,New Jersey,77280,2620.0
568000.0,2.0,2.0,0.12,New Jersey,77330,1762.0
299000.0,2.0,2.0,0.06,New Jersey,77480,2330.0
375000.0,3.0,2.0,0.11,New Jersey,87230,2330.0
625000.0,5.0,3.0,0.64,New Jersey,77280,2330.0
650000.0,3.0,2.0,0.11,New Jersey,87230,1638.0
529000.0,1.0,1.0,0.03,New Jersey,87380,2330.0
729000.0,5.0,4.0,0.11,New Jersey,77340,3856.0
405000.0,3.0,2.0,0.11,New Jersey,77340,1310.0
619000.0,2.0,2.0,0.16,New Jersey,77260,2070.0
785000.0,4.0,3.0,0.11,New Jersey,87230,2600.0
380000.0,3.0,1.0,0.08,New Jersey,77480,1197.0
550000.0,4.0,3.0,0.17,New Jersey,77580,2330.0
390000.0,3.0,2.0,0.17,New Jersey,87230,1166.0
425000.0,2.0,2.0,21.949764539675066,New Jersey,85270,2336.0
489000.0,3.0,2.0,21.949764539675066,New Jersey,85270,2282.0
349900.0,3.0,2.0,0.11,New Jersey,77340,2330.0
449000.0,3.0,3.0,0.27,New Jersey,77470,2330.0
415000.0,3.0,3.0,21.949764539675066,New Jersey,77280,1576.0
1249000.0,4.0,6.0,1.0,New Jersey,77280,2330.0
729000.0,3.0,4.0,0.15,New Jersey,77460,2551.0
495000.0,3.0,3.0,0.3,New Jersey,85270,3200.0
199000.0,3.0,2.0,0.1,New Jersey,77340,2330.0
220000.0,2.0,1.0,0.01,New Jersey,85270,1033.0
425000.0,4.0,3.0,0.38,New Jersey,77480,2330.0
420000.0,5.0,3.0,0.15,New Jersey,87230,3200.0
340000.0,4.0,2.0,0.09,New Jersey,77340,2330.0
575000.0,3.0,3.0,0.2,New Jersey,85270,2847.0
439900.0,2.0,2.0,0.15,New Jersey,85270,1815.0
599900.0,4.0,3.0,0.92,New Jersey,77330,2667.0
399900.0,2.0,2.0,0.15,New Jersey,87240,2330.0
389900.0,3.0,2.0,0.17,New Jersey,77300,2330.0
549900.0,4.0,2.0,0.17,New Jersey,77580,2330.0
680000.0,4.0,3.0,0.42,New Jersey,77510,2467.0
595900.0,4.0,3.0,0.24,New Jersey,87240,1889.0
335000.0,2.0,2.0,0.04,New Jersey,77280,2330.0
869000.0,4.0,3.0,0.16,New Jersey,87010,2330.0
549000.0,4.0,2.0,0.25,New Jersey,85270,1633.0
375000.0,3.0,1.0,0.61,New Jersey,85270,1690.0
399900.0,3.0,1.0,0.11,New Jersey,77340,1246.0
324900.0,2.0,3.0,0.18,New Jersey,87230,1442.0
689000.0,4.0,4.0,0.46,New Jersey,77260,2019.0
300000.0,2.0,1.0,0.15,New Jersey,87230,888.0
459000.0,3.0,1.0,0.16,New Jersey,77580,2330.0
699000.0,4.0,3.0,0.2,New Jersey,77310,2330.0
550000.0,3.0,3.0,10.7,New Jersey,77470,2330.0
999000.0,3.0,3.0,9.41,New Jersey,77510,2330.0
749000.0,3.0,3.0,7.85,New Jersey,77510,2330.0
1200000.0,3.0,3.0,4.98,New Jersey,77340,2330.0
1570000.0,3.0,3.0,53.74,New Jersey,77220,2330.0
695000.0,3.0,3.0,3.66,New Jersey,77220,2330.0
999000.0,3.0,3.0,22.0,New Jersey,77270,2330.0
999000.0,3.0,3.0,1.23,New Jersey,77350,2330.0
150000.0,1.0,1.0,0.71,New Jersey,77470,2330.0
289000.0,3.0,2.0,0.11,New Jersey,88610,1420.0
299000.0,3.0,3.0,21.949764539675066,New Jersey,77310,2330.0
599000.0,4.0,3.0,0.2,New Jersey,77470,2550.0
849999.0,5.0,5.0,0.45,New Jersey,77510,2330.0
849999.0,5.0,5.0,0.46,New Jersey,77510,2330.0
1544995.0,4.0,4.0,3.0,New Jersey,77220,4932.0
399900.0,3.0,3.0,0.17,New Jersey,77340,2330.0
1591995.0,4.0,4.0,2.0,New Jersey,77380,4932.0
420000.0,3.0,3.0,1.0,New Jersey,77330,2330.0
844995.0,3.0,3.0,21.949764539675066,New Jersey,77330,2659.0
599000.0,3.0,3.0,4.5,New Jersey,77220,2330.0
859000.0,3.0,3.0,0.11,New Jersey,77600,2330.0
1749900.0,3.0,3.0,0.17,New Jersey,87500,2330.0
1399000.0,5.0,4.0,0.21,New Jersey,77620,2330.0
787500.0,3.0,3.0,0.71,New Jersey,87300,2330.0
682300.0,3.0,3.0,0.43,New Jersey,87300,2330.0
1649000.0,5.0,4.0,0.47,New Jersey,77390,2330.0
1453995.0,4.0,4.0,0.94,New Jersey,77380,3700.0
1200000.0,3.0,3.0,5.98,New Jersey,77190,2330.0
1350000.0,3.0,4.0,21.949764539675066,New Jersey,77600,2512.0
289000.0,4.0,2.0,0.17,New Jersey,88610,1800.0
499000.0,3.0,2.0,1.41,New Jersey,77510,2330.0
479000.0,4.0,2.0,0.5,New Jersey,77470,2330.0
179000.0,3.0,3.0,0.11,New Jersey,88790,2330.0
269900.0,3.0,3.0,0.23,New Jersey,77580,2330.0
150000.0,3.0,3.0,0.39,New Jersey,77300,2330.0
350000.0,3.0,3.0,1.92,New Jersey,77460,2330.0
747995.0,2.0,2.0,21.949764539675066,New Jersey,77270,1910.0
699900.0,4.0,3.0,0.37,New Jersey,77460,2750.0
665900.0,4.0,3.0,0.27,New Jersey,77460,2536.0
395000.0,3.0,3.0,1.04,New Jersey,77260,2330.0
1699000.0,4.0,4.0,21.949764539675066,New Jersey,77600,2330.0
800000.0,3.0,3.0,0.36,New Jersey,88790,2330.0
279900.0,3.0,1.0,0.32,New Jersey,88790,2330.0
378000.0,2.0,1.0,21.949764539675066,New Jersey,77510,2330.0
230000.0,3.0,3.0,0.06,New Jersey,88610,1566.0
549900.0,3.0,3.0,7.46,New Jersey,77460,2330.0
389000.0,4.0,2.0,0.23,New Jersey,77470,2330.0
279000.0,2.0,2.0,21.949764539675066,New Jersey,88610,2330.0
50000.0,3.0,3.0,0.08,New Jersey,77470,2330.0
675000.0,4.0,3.0,0.38,New Jersey,77350,2330.0
424990.0,2.0,3.0,21.949764539675066,New Jersey,77470,2330.0
400000.0,3.0,3.0,0.76,New Jersey,77400,2330.0
799000.0,4.0,2.0,0.15,New Jersey,77190,2330.0
174900.0,1.0,1.0,0.06,New Jersey,88610,882.0
389900.0,3.0,2.0,0.11,New Jersey,88790,2330.0
150000.0,3.0,3.0,0.37,New Jersey,88570,2330.0
305000.0,3.0,2.0,0.11,New Jersey,88610,1250.0
329000.0,2.0,2.0,0.09,New Jersey,88630,2330.0
599900.0,4.0,3.0,0.11,New Jersey,77350,2000.0
975000.0,7.0,4.0,0.24,New Jersey,77400,3741.0
856995.0,2.0,3.0,21.949764539675066,New Jersey,77270,1910.0
849995.0,2.0,3.0,21.949764539675066,New Jersey,77270,1827.0
863995.0,3.0,3.0,21.949764539675066,New Jersey,77270,2387.0
1100000.0,3.0,3.0,0.17,New Jersey,87300,2624.0
797995.0,2.0,3.0,21.949764539675066,New Jersey,77270,1826.0
918995.0,3.0,3.0,21.949764539675066,New Jersey,77270,2679.0
798995.0,3.0,3.0,21.949764539675066,New Jersey,77270,2563.0
798945.0,4.0,3.0,21.949764539675066,New Jersey,77270,2756.0
179000.0,3.0,1.0,0.11,New Jersey,88790,1364.0
430000.0,3.0,2.0,0.86,New Jersey,77510,1412.0
251000.0,3.0,1.0,0.11,New Jersey,77350,2330.0
337500.0,3.0,1.0,0.21,New Jersey,77350,756.0
540000.0,4.0,2.0,0.31,New Jersey,77470,2330.0
429000.0,3.0,2.0,0.21,New Jersey,77350,1810.0
204900.0,1.0,1.0,0.01,New Jersey,88370,990.0
495000.0,3.0,2.0,0.1,New Jersey,88400,1470.0
280000.0,2.0,2.0,0.03,New Jersey,77260,1130.0
379000.0,3.0,3.0,0.13,New Jersey,88610,1440.0
550000.0,4.0,2.0,0.11,New Jersey,88720,2330.0
704900.0,3.0,3.0,0.2,New Jersey,88570,2460.0
255000.0,2.0,1.0,0.21,New Jersey,77350,1400.0
199000.0,1.0,1.0,0.06,New Jersey,88610,600.0
1550000.0,4.0,4.0,10.0,New Jersey,77510,2330.0
385000.0,3.0,2.0,0.46,New Jersey,77280,2330.0
370000.0,3.0,2.0,0.11,New Jersey,88790,2330.0
450000.0,3.0,2.0,0.25,New Jersey,77530,2330.0
149900.0,3.0,3.0,0.11,New Jersey,88610,2330.0
419000.0,3.0,2.0,0.14,New Jersey,77280,2330.0
435000.0,3.0,3.0,0.11,New Jersey,88720,2330.0
949000.0,6.0,5.0,21.949764539675066,New Jersey,87010,2330.0
648000.0,5.0,4.0,0.22,New Jersey,77470,3147.0
520000.0,3.0,2.0,0.17,New Jersey,77400,2330.0
1250000.0,2.0,2.0,21.949764539675066,New Jersey,77400,1360.0
269900.0,3.0,2.0,0.1,New Jersey,77470,2330.0
268900.0,3.0,1.0,0.06,New Jersey,88610,1057.0
209000.0,2.0,1.0,0.12,New Jersey,77350,2330.0
450000.0,4.0,2.0,0.11,New Jersey,77350,2200.0
349000.0,3.0,1.0,0.08,New Jersey,88610,2064.0
489900.0,3.0,3.0,21.949764539675066,New Jersey,77480,1855.0
249500.0,2.0,1.0,0.01,New Jersey,77260,2330.0
2089000.0,3.0,3.0,0.02,New Jersey,87500,2330.0
1539685.0,5.0,5.0,21.949764539675066,New Jersey,77380,3500.0
1280000.0,2.0,2.0,21.949764539675066,New Jersey,77120,1372.0
229900.0,2.0,3.0,0.01,New Jersey,77260,1332.0
499900.0,3.0,3.0,0.18,New Jersey,88610,2330.0
298998.0,2.0,2.0,0.11,New Jersey,77580,2330.0
405000.0,3.0,3.0,0.13,New Jersey,88630,1144.0
240000.0,2.0,1.0,0.12,New Jersey,77340,2330.0
399000.0,3.0,2.0,0.06,New Jersey,88790,1518.0
300000.0,3.0,2.0,0.22,New Jersey,77470,2330.0
205000.0,3.0,1.0,0.11,New Jersey,88610,1161.0
299900.0,3.0,2.0,0.01,New Jersey,88590,2330.0
359900.0,3.0,3.0,0.1,New Jersey,88610,2414.0
379000.0,3.0,2.0,21.949764539675066,New Jersey,88720,2330.0
310000.0,2.0,2.0,21.949764539675066,New Jersey,88590,2330.0
149900.0,1.0,1.0,4.55,New Jersey,88610,729.0
529000.0,3.0,3.0,1.0,New Jersey,77260,2330.0
639000.0,3.0,4.0,0.11,New Jersey,88370,2330.0
389000.0,5.0,3.0,0.17,New Jersey,77350,2200.0
219900.0,2.0,2.0,0.01,New Jersey,88620,2330.0
279000.0,2.0,1.0,0.62,New Jersey,88570,2330.0
315000.0,3.0,2.0,0.05,New Jersey,77350,1321.0
335000.0,2.0,2.0,0.02,New Jersey,88790,1445.0
399900.0,3.0,2.0,0.11,New Jersey,77470,1459.0
450000.0,4.0,2.0,0.14,New Jersey,88370,1666.0
469900.0,4.0,2.0,0.15,New Jersey,88630,1800.0
649900.0,3.0,3.0,21.949764539675066,New Jersey,77350,1600.0
1750000.0,3.0,3.0,21.949764539675066,New Jersey,77280,6800.0
549000.0,5.0,3.0,0.17,New Jersey,88790,2330.0
599900.0,4.0,3.0,0.2,New Jersey,77470,2220.0
475000.0,4.0,3.0,0.27,New Jersey,88370,1604.0
699000.0,2.0,1.0,5.7,New Jersey,77280,2330.0
1529000.0,3.0,3.0,0.64,New Jersey,87300,4500.0
1399000.0,4.0,4.0,0.21,New Jersey,87360,2330.0
480000.0,3.0,3.0,0.07,New Jersey,88610,2330.0
1700000.0,5.0,3.0,1.21,New Jersey,77530,6156.0
799000.0,4.0,2.0,4.64,New Jersey,77280,2330.0
1400000.0,2.0,2.0,21.949764539675066,New Jersey,77400,1367.0
499000.0,3.0,3.0,21.71,New Jersey,77120,2330.0
275000.0,3.0,1.0,0.06,New Jersey,88610,1081.0
185000.0,3.0,1.0,0.06,New Jersey,88790,1320.0
115000.0,1.0,1.0,21.949764539675066,New Jersey,88370,2330.0
420000.0,4.0,2.0,0.23,New Jersey,88720,2330.0
419000.0,3.0,3.0,0.05,New Jersey,88570,1661.0
1250000.0,3.0,3.0,0.16,New Jersey,77470,4497.0
900000.0,4.0,4.0,0.24,New Jersey,77510,2914.0
544900.0,3.0,3.0,0.09,New Jersey,88790,1750.0
569000.0,5.0,4.0,0.34,New Jersey,77470,2564.0
1250000.0,7.0,5.0,0.16,New Jersey,77470,4497.0
585000.0,4.0,2.0,0.25,New Jersey,77400,1698.0
380000.0,3.0,2.0,0.08,New Jersey,88610,2330.0
194900.0,1.0,1.0,21.949764539675066,New Jersey,77470,2330.0
275000.0,3.0,3.0,0.74,New Jersey,77510,2330.0
525000.0,3.0,3.0,0.23,New Jersey,88610,2330.0
399000.0,3.0,3.0,0.11,New Jersey,88790,1320.0
350000.0,4.0,2.0,0.1,New Jersey,88720,2330.0
461615.0,2.0,3.0,21.949764539675066,New Jersey,77470,2330.0
424000.0,4.0,3.0,0.37,New Jersey,77470,2330.0
429900.0,4.0,2.0,0.08,New Jersey,88610,1690.0
499900.0,3.0,2.0,0.46,New Jersey,77260,2330.0
699000.0,5.0,3.0,21.949764539675066,New Jersey,77260,2200.0
215000.0,2.0,3.0,21.949764539675066,New Jersey,77260,1332.0
639000.0,3.0,2.0,0.24,New Jersey,88400,1328.0
550000.0,3.0,2.0,0.63,New Jersey,77510,2330.0
500000.0,3.0,3.0,0.09,New Jersey,88610,2352.0
179999.0,1.0,1.0,0.01,New Jersey,77470,2330.0
599000.0,4.0,3.0,0.14,New Jersey,88610,2330.0
675000.0,3.0,2.0,0.37,New Jersey,88400,2330.0
699000.0,4.0,3.0,0.17,New Jersey,88610,2275.0
745000.0,3.0,3.0,0.17,New Jersey,88610,2330.0
795000.0,3.0,3.0,0.21,New Jersey,88610,2330.0
1060000.0,6.0,4.0,0.48,New Jersey,77260,3885.0
399900.0,4.0,3.0,0.2,New Jersey,77310,1826.0
389000.0,4.0,2.0,0.11,New Jersey,77340,2330.0
649000.0,4.0,3.0,0.46,New Jersey,77260,2698.0
999999.0,6.0,3.0,0.38,New Jersey,77510,3610.0
475000.0,4.0,2.0,0.17,New Jersey,88570,1652.0
275000.0,2.0,3.0,21.949764539675066,New Jersey,77260,2330.0
599000.0,3.0,4.0,0.11,New Jersey,88400,1488.0
685000.0,5.0,3.0,0.64,New Jersey,77260,2910.0
